Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Id
146997,2.013705558,-0.183753329,-1.396778043,0.201013971,0.053106215,-0.836658378,0.076555319,-0.188802197,0.496643737,0.191846634,0.59936896,0.52818577,-0.610971207,0.771121966,0.172847087,0.143615166,-0.849305619,0.662431578,0.15349902,-0.227845792,0.293712465,0.909168589,-0.060320068,-0.314938093,0.237156783,-0.101247319,-0.028231221,-0.069131239,19.95,0,8086
146998,-2.064239752,2.62973923,-0.748406253,0.69499204,0.418177986,1.392519734,-1.697801219,-6.333064612,1.72418428,-0.887241636,-1.594257792,-0.338775118,-0.978064513,-3.688825995,-1.487083423,0.526946021,2.3470229,1.691220005,-0.736110693,-1.4244862,6.215513991,-1.276908596,0.459861127,-1.051685475,0.20917836,-0.319859445,0.015433869,-0.0501165,8,1,8087
147013,-0.392029729,1.083726344,0.182925774,-0.525731352,-0.115621088,-1.156559646,0.615602373,0.308195786,-0.567615873,-0.484048425,1.189068855,1.359611137,0.245009574,0.588881143,-1.222459778,0.045761611,-0.306836964,-0.43897345,-0.016202952,-0.112876108,-0.120033457,-0.337711075,0.199036679,0.549609255,-0.554713348,0.086843208,0.11800852,0.031424633,12.62,0,8088
147015,-1.237493725,1.567535031,-0.344660676,-0.398706952,0.013889119,-0.976716491,0.609774655,0.003568562,0.282731723,0.242507034,-1.195785529,-0.1218949,-0.691987513,0.379441817,-0.307377355,-0.486854533,0.090929375,-0.693684688,0.469780356,-0.245539504,0.003647375,-0.245725007,0.175366768,-0.020014318,-0.960835101,0.150757853,-0.69415591,0.23159715,4.38,0,8089
147017,2.011594306,-1.073353824,-0.713937459,-0.649853329,-0.699839306,0.299172741,-0.950702472,0.134623011,-0.263001519,0.946807976,0.200446219,0.563608209,0.409847895,-0.038425758,-0.244944076,-0.706205882,-0.705544868,1.558498107,-0.312263272,-0.426272162,-0.580310302,-1.301396664,0.432775433,0.139273786,-0.720073946,0.207722136,-0.033734038,-0.037525745,64.9,0,8090
147024,1.991284027,-0.277206218,-0.646193657,0.215418763,-0.053750219,0.106935696,-0.415808743,-0.016878847,1.090975436,-0.226781451,-1.037951857,1.064633878,1.603404681,-0.35154792,0.632983956,0.26015581,-0.791437683,-0.233911319,0.059129596,-0.060015364,-0.189880487,-0.395655949,0.314072688,0.16687077,-0.309860131,-0.625344555,0.038389482,-0.023711315,24.99,0,8091
147036,0.088878156,-0.584128605,0.616175943,-2.390504176,-0.251487531,0.568082813,-0.646005936,-0.699694386,-0.738267416,0.013639504,-0.315587485,-0.194636498,0.763454511,-0.409301319,-0.635177409,2.261825237,-1.030923253,-0.107888892,0.17573741,0.123954783,1.140966186,0.519871856,-0.628658269,-1.335297699,1.224984989,0.031230805,0.113930286,0.192684561,107,0,8092
147047,1.113310466,-2.659992946,-1.305524454,-0.732766814,-0.706847905,1.444300611,-0.588399697,0.357853263,-0.06721689,0.473191862,0.848501462,0.298011966,-0.215159428,-0.097105515,-0.257994821,0.502996211,0.762874235,-2.362263684,0.223685105,0.82613663,0.162005777,-0.473409023,0.006259625,-1.652593189,-0.827244624,-0.509983161,-0.03781486,0.011473371,485.01,0,8093
147047,1.795515305,-0.580731506,-0.324200432,0.595974629,-0.912206981,-0.982320197,-0.178212277,-0.191434095,1.010523643,-0.117294321,-0.480579844,0.852141653,0.252454358,-0.146105602,-0.223875156,-0.057293545,-0.100760558,-1.009601836,0.06574201,-0.015368992,-0.343706529,-1.016380566,0.448929052,0.453434276,-0.708441605,0.105813229,-0.057682218,-0.025548848,100,0,8094
147058,-0.49295073,1.427349019,-1.273112389,-1.480363873,1.516358531,-0.622131888,1.719333541,-0.271595775,-0.421132573,0.244282004,0.633514081,0.934544458,0.72527722,0.541525987,-0.829270206,-0.443957482,-0.863758495,0.054827257,0.198121458,0.273693211,0.210300988,0.96186368,-0.254056639,0.294761619,-0.133911167,0.074987612,0.624413327,0.378448915,30.82,0,8095
147061,-0.927124214,1.639275194,-1.33364942,-0.989532825,0.713850735,-1.85078644,1.286775276,-0.028207546,-0.658941648,-0.531219749,-0.853407924,0.848020472,1.197053897,0.803812924,-0.357568239,-0.592920015,-0.25599057,-0.519459408,-0.144208276,-0.166591941,0.329294814,1.044003711,-0.132535234,0.135019771,-0.25321847,0.032145112,-0.281768642,-0.086393376,1.46,0,8096
147072,2.053311214,0.089734648,-1.681835669,0.45421196,0.298310371,-0.953526086,0.152002545,-0.20707138,0.587335266,-0.362047348,-0.58959804,-0.174712053,-0.621127061,-0.703512784,0.27195661,0.318688063,0.549365129,-0.257785858,0.016256128,-0.187420788,-0.361158037,-0.984261949,0.354198094,0.620709339,-0.297137876,0.166735634,-0.06829901,-0.029584703,8.99,0,8097
147096,-0.263670122,0.100223311,0.794056459,-0.539365085,0.097313743,1.101420399,0.180151127,0.49600652,0.525818806,-1.440593323,-0.015329292,0.088459937,0.150483438,-1.585457102,1.262027566,0.156721226,1.064807116,-0.743171983,-1.845195652,0.04947859,0.176309461,0.524573101,0.398375297,-1.129685885,-1.030952599,0.483615632,0.089927481,0.080645585,118,0,8098
147101,-1.925412927,-1.163675397,0.212867733,0.57224201,2.773395472,-1.765619899,-0.373113715,-0.007207267,-0.247341795,-0.583520656,-0.781669961,-0.49015746,-0.407681532,-0.734681779,0.675548534,-0.139066657,0.863627796,0.106021522,1.190304602,0.375535259,-0.207042832,-0.973063228,0.237941585,0.484635973,-0.152437582,0.35407751,-0.257568798,0.585245105,4.49,0,8099
147101,-0.66327997,0.294651245,-0.659445052,-1.913542566,1.356175585,-0.273019996,1.948411606,-0.435967219,-2.65256622,0.062372585,-0.528916676,0.006382519,0.989831897,0.527250298,-1.36558826,-1.753016868,-0.628242273,1.631731688,0.086846864,-0.07594238,-0.04772355,0.141471422,-0.604933763,-1.297858963,1.547829142,1.199966976,-0.144370689,-0.002636546,134.99,0,8100
147103,2.192230918,-0.9584879,-1.411971481,-2.111492318,-0.8535784,-1.605654143,-0.208545385,-0.449132865,0.602783207,-0.106371236,-0.806799985,0.57284848,0.338017447,0.214353561,0.578702433,-2.385954867,0.168877129,0.736079225,0.266873865,-0.577125317,-0.608881163,-1.094708504,0.327091631,-0.06395595,-0.199387105,-0.492467988,0.008669939,-0.048020834,24.27,0,8101
147110,1.882702997,-0.589075369,0.121513701,1.084584082,-0.697731409,0.933538345,-1.327554617,0.53931772,1.436400178,0.339038012,-0.035032892,-0.080075151,-1.518390578,0.107287854,0.442175771,1.122149671,-1.15403871,1.426275219,-0.448939521,-0.284760049,0.259892502,0.787857068,0.184214233,0.153715794,-0.334091568,-0.602274468,0.077751724,-0.026830227,13.99,0,8102
147114,0.021553288,0.810456358,-0.738679063,-0.956803736,1.819123106,1.26585294,0.605423408,0.510514865,-0.235340637,-0.78965668,1.062297369,0.478932616,-0.288152825,-0.721407702,-0.103239944,-0.157916759,0.74011506,-0.837920021,-0.780360693,-0.064915465,-0.252165925,-0.515040605,0.093961831,-1.055227845,-0.595520769,0.224893828,0.266237456,0.056730993,2.28,0,8103
147121,1.944932741,0.056600768,-1.852737786,0.364983021,0.403906146,-0.972408296,0.275340958,-0.312053989,-0.054799496,-0.233786235,1.319731295,1.185423057,1.281481451,-0.960822682,-0.030169324,0.715409283,0.054568242,0.795087588,-0.098314604,0.039524856,0.23567476,0.729432339,-0.09162589,-0.337631794,0.104820467,0.670543234,-0.068043682,-0.040479082,57.4,0,8104
147147,-0.789614468,0.805599087,1.245049437,-1.251023725,0.01152142,-0.060814089,0.386193282,-0.020965301,1.043984442,0.213034418,0.492061535,0.154435752,-1.024275688,-0.235264218,-0.159830764,0.36690982,-0.982559876,0.409925472,0.153041006,0.110945786,-0.214077177,-0.438759516,-0.074398059,-0.460505816,-0.212512423,-0.308348552,-0.210963978,-0.090793148,3.78,0,8105
147150,-3.580304864,3.628052846,-2.802360536,-0.630821592,-1.245396955,-1.641857824,-0.771634336,1.826013714,0.626976974,1.168189328,-1.389191313,1.253324384,1.168427118,1.221750165,0.311096854,-0.024242606,0.213233513,0.12434739,-0.183066692,0.373500392,0.32176322,1.193391294,0.329817519,0.003949061,-0.198796409,-0.174933405,0.658471329,0.45271258,0.89,0,8106
147150,-0.478392533,1.171391115,0.256388211,-0.790556626,0.498199801,-0.905294237,1.098182394,-1.369374599,0.805508029,0.717196006,-0.878138783,-0.346449771,-0.732300489,-0.289178421,-0.248236917,-0.241228325,-0.555680299,-0.71792616,-0.122219143,0.139908415,0.321668553,-0.886993341,0.149096026,-0.071610707,-0.428712652,0.104274509,0.168647274,-0.221259524,9.87,0,8107
147164,-0.389628157,0.34709784,0.782438663,-0.759871912,0.331172631,-0.294349284,0.678336189,0.111938113,0.177806331,-0.728031612,0.001264144,-0.14211643,-1.528227782,0.505397247,-0.561112854,0.242899989,-0.847131782,0.826161347,0.210796082,-0.115829921,0.178118524,0.429050362,-0.096244492,-0.447047829,-0.361371593,-0.408116657,0.15133713,0.171344965,49.8,0,8108
147170,0.007252702,-0.46705596,1.207495589,-2.213701069,-0.91142117,-0.541630063,-0.221916609,-0.180248571,-2.162558463,0.830485436,-0.961604674,-0.565915701,1.526804868,-0.812576934,-0.297354014,-0.779974042,0.534888514,0.016437684,0.095421772,-0.166989467,-0.011501591,0.464476421,-0.012749568,0.00178668,-0.52394685,-0.154563321,0.201819652,0.181424177,37.6,0,8109
147215,-0.725172287,0.753891869,2.244458168,1.002131454,0.294627577,0.432442189,0.921995049,-0.17357675,0.563207878,0.055012281,-1.018168893,-0.611074537,-1.704661201,-0.504654371,-0.524478832,-1.152889092,0.391629518,-0.657348441,1.151994865,0.19319096,-0.648084642,-1.307710963,-0.086535881,0.978842159,0.254203479,-0.899715129,-0.104411134,-0.295762789,29.99,0,8110
147223,1.540351685,-0.836633978,-0.552689333,1.267634265,-0.490510837,0.311502742,-0.412583032,0.170811712,0.663170497,0.298621945,0.766214326,0.736104094,-0.285416886,0.307805838,0.229463255,0.660068634,-0.97185971,0.863075168,-0.602129053,0.1553806,0.391331932,0.758641928,0.005029093,0.68771528,-0.202361396,-0.631302203,0.012421983,-0.000207623,200,0,8111
147245,1.784268492,-0.41448244,-2.036752439,0.250438424,0.382884188,-0.281753915,0.090522058,-0.027048966,0.833161123,-0.718124392,0.726434913,0.597750549,-0.518703162,-1.181725493,-0.69541546,0.366636475,0.670709971,0.763159868,0.557949528,0.091303084,-0.160864884,-0.565829104,0.052205403,0.158504018,-0.074289486,-0.126151942,-0.041691065,-0.008558153,131.56,0,8112
147254,-1.951835209,-1.002486101,1.057651216,-3.320911943,0.04020019,1.466271956,0.115463137,0.15379034,-1.653233611,1.530820225,0.844992557,-0.259955595,0.901765613,-1.039869431,-0.450289742,-0.826692402,0.361110079,-0.700183104,-1.33076643,-0.290827182,-0.346528298,0.336881875,-0.107585126,-1.629023632,0.693212948,-0.015030576,0.368872531,0.112292848,148,0,8113
147268,-0.690666298,0.995038821,-0.925872832,-0.008271606,1.695935395,0.223324141,1.075744161,0.380846067,-1.056948051,-0.595669464,-0.567793357,0.56489687,0.10802108,0.853571341,-1.622118962,-0.139304911,-0.71992581,0.403097898,0.344720244,-0.104123792,0.22764321,0.482549944,-0.282290934,-0.347143463,0.210839446,-0.568830422,0.031623972,0.066574996,43.34,0,8114
147271,-1.447827985,0.436648842,0.349341436,-0.97189554,0.9054259,0.351688705,0.682388756,0.250319096,0.641432812,-0.842641536,-0.895067067,0.774771915,-0.45890853,-0.224482256,-2.759319756,-0.343722549,-0.542731093,-0.087883217,0.722691092,-0.448561257,-0.315960274,-0.557001521,-0.093307932,-1.170688739,0.259855378,-0.59598603,-0.546665535,-0.115548006,25.38,0,8115
147271,-0.590922866,-0.840844071,-0.284021792,-1.924072748,1.504396275,-1.437588269,0.246466731,-0.249978892,-1.336652955,0.178749138,-1.749008348,-1.2653822,0.092997532,0.099299113,-0.153844664,1.122697215,-0.276424317,-1.208664488,0.887530875,0.371643762,0.208467227,0.132195654,0.112992358,-1.018081243,-0.430255155,-0.376345216,0.105710556,0.206549722,47.95,0,8116
147287,-1.076028271,0.472633015,-0.416345534,-1.221650463,0.245856022,1.223664165,-0.621333295,1.230523065,-1.56828593,-0.107099153,-0.152314154,0.331268289,-0.525611536,0.840652498,-0.823799023,-2.484877746,1.051022189,0.528513115,-0.760945191,-0.834465141,0.036955783,0.539213772,-0.235961051,-1.592622451,-0.243148365,0.873607216,-0.214145028,-0.039775045,1,0,8117
147291,2.269182363,-0.356650753,-2.235163165,-0.923507712,0.410916097,-0.725801962,-0.122224834,-0.347806805,-0.650133494,0.253780805,-0.839352755,-0.382695736,1.226171959,-1.53338049,-0.210886884,1.213764239,0.987045958,-1.185418059,0.928399424,0.110397098,-0.081972155,-0.170888857,0.100965332,-0.034982181,0.142257828,-0.272097256,-0.024656507,-0.033871539,15,0,8118
147300,-2.667825863,-2.129726992,-2.794229811,1.770040852,2.605414032,-1.88996083,0.597599367,0.103115252,-0.824349915,0.712766604,0.531691448,0.86453981,-0.021705472,1.462159795,-0.828378725,-0.923767941,-0.070015421,0.360295391,0.663856437,0.589196359,0.710527193,1.632157258,-0.053224863,0.812331061,-1.065696517,-0.433086984,0.622867014,0.288005671,195,0,8119
147324,2.169779999,-1.585292635,-1.103156846,-1.620562935,-1.196582278,-0.460728024,-1.069485457,-0.10052381,-1.393739354,1.733475116,0.302346402,-0.48707283,-0.155124024,-0.089033208,-0.781736489,-0.346407307,0.220062276,0.457021114,0.220745076,-0.352825941,-0.110252841,0.036121937,0.132752408,-0.494779084,-0.19857163,-0.15453362,-0.006146037,-0.057677593,69.99,0,8120
147326,-3.470409845,-0.76067595,-1.078244397,0.735603529,0.078339826,0.342943367,3.686174583,-1.221005115,-0.096957816,-0.09603713,-0.142267992,-0.102751672,1.559117025,-1.929150917,0.74607927,0.784555129,-0.275482191,0.408994682,-0.532915952,-2.032035451,-0.800633169,0.805049644,0.579303154,0.620299684,1.82360562,-0.224740485,0.816182026,-0.554779603,551.53,0,8121
147331,-1.618584326,-0.389622814,1.210972689,0.305537859,-2.154729925,0.524341568,-0.881196057,0.843500978,-1.087270914,-0.10551237,-1.234313016,-0.282670291,0.731794447,-0.315844983,0.459781152,-0.022865625,1.892477299,-1.128848346,3.692645447,0.287704286,0.070165903,0.124335586,-0.231011498,-0.000716719,0.043916479,0.201719818,-0.045843184,-0.266054451,204,0,8122
147347,0.444166049,0.807271376,-2.851389769,-1.553419487,3.774883743,2.613781713,0.91063856,0.591290604,-0.722197379,-0.815513323,0.215642979,-0.397147173,-0.47066037,-0.435374379,0.247946797,0.015799283,0.434834372,-0.082775865,-0.621559818,-0.12905617,0.158026099,0.417902011,-0.011568341,0.64446814,-0.789237592,0.418891051,0.11585956,0.15235455,2.53,0,8123
147384,-0.172107695,1.254480832,-0.861054394,-0.54807518,0.664742466,-0.791783042,0.561174042,0.361923004,-0.118129552,-1.037710761,-1.120559911,-0.311661729,-0.431258477,-0.607773232,-0.204233759,0.539989664,0.488088628,-0.043999903,-0.148573407,-0.125828817,-0.321636818,-0.928821547,0.12230531,0.354721166,-0.3879223,0.129784886,0.094550193,0.017845969,0.01,0,8124
147426,1.934807463,-0.46741623,0.00987803,0.294743093,-0.689294746,0.265857895,-0.959383895,0.248251866,1.287448149,-0.050534451,0.832945789,1.426981721,0.521880683,-0.218904243,-0.062556274,0.495811851,-0.868643028,0.631590439,0.060073644,-0.165723064,0.082160991,0.425708952,0.303103329,0.763542502,-0.374766197,-0.481573801,0.054536933,-0.029492332,0.59,0,8125
147426,-2.162158733,2.042587098,-0.506367457,-1.428967565,0.170601236,-0.276669402,0.528530156,0.415708437,1.529730778,1.522487946,0.474278632,0.688481239,-0.802813303,-0.158579004,-1.373607983,-0.609456886,-0.333694276,0.106135,0.098598988,0.814155842,-0.037879088,0.668111716,-0.179107493,0.721599287,0.239268518,0.084572881,0.821590723,0.389102322,2.5,0,8126
147427,-1.170145418,0.695194726,-0.213281763,-0.702946441,1.179343801,0.076401007,0.055705534,-2.986079965,0.186586334,-1.21172516,1.280423851,0.843199466,-0.288821396,-1.552444653,-1.119400881,0.192595074,0.658277496,0.50792129,-0.006874269,0.673930322,-1.620195863,0.100627286,0.270144665,0.570192284,0.198331897,-0.183989881,-0.196658094,-0.318859071,50.99,0,8127
147431,1.886290691,-1.386064666,0.073761339,-0.245904626,-1.506327426,0.316230436,-1.46546668,0.207083071,0.747128489,0.574231735,-1.307424965,-0.058015374,0.300905801,-0.50614454,1.034249678,-0.910234241,-0.490227282,1.948366503,-1.278127685,-0.415891679,-0.074403379,0.228518087,0.231236182,0.565986944,-0.492944936,-0.299864225,0.078517363,0.002831035,100,0,8128
147454,2.070610504,-0.59696416,-1.359986979,0.382326639,-0.00016342,0.215122036,-0.445740709,0.000547912,-0.726835682,1.222800447,0.022358679,0.352266222,0.031789995,0.320300076,-0.702086317,-1.427356194,-0.562334562,1.986879849,-0.878643477,-0.603599751,-0.014837781,0.542648189,-0.033970365,0.202452494,0.318018847,-0.33479757,0.029341105,-0.052220552,27.25,0,8129
147454,2.089253161,-0.152481132,-1.478140302,0.064596472,0.383567404,-0.312303312,0.040974324,-0.105932047,0.396647193,0.251968884,-0.005062855,0.632662296,-0.139296999,0.470236211,-0.553151131,0.402631854,-0.892445724,-0.004947746,0.821641187,-0.197522236,-0.307478801,-0.79921318,0.204519345,-1.045131766,-0.202818285,0.242600638,-0.078000843,-0.080937182,2.69,0,8130
147461,-0.965326974,1.428435159,2.767342634,4.689772076,-0.933774978,1.552266675,-0.450057217,0.858455382,-1.250791063,0.889213346,-1.615466855,0.055989119,0.94750745,-0.595820063,-0.316733475,-0.089544732,0.583886484,0.254579961,1.394644182,0.428671055,0.007378136,0.229142641,-0.080171453,0.059317023,0.131494202,0.460821403,0.266498907,0.112158383,67.23,0,8131
147472,2.307269986,-1.206985261,-1.172442498,-1.441525359,-1.108539955,-1.194983655,-0.688535914,-0.397115192,-1.411790151,1.552346933,-1.025330114,-0.587828313,0.539533193,-0.33410656,-0.674220799,-0.901451723,0.674789459,-0.582914683,0.154869779,-0.433614012,-0.391008312,-0.594534472,0.293912249,-0.057767628,-0.172978277,-0.325729425,-0.005867528,-0.054530597,20.51,0,8132
147476,1.639087906,-0.77493783,-0.257158564,1.038023248,-0.064880163,1.822233698,-1.034445434,0.689117891,1.07661213,0.170881897,0.625170763,0.639987349,-0.725416926,0.209495032,0.853776097,0.124575082,-0.372682747,-0.260591413,-1.229521062,-0.195656127,0.183993679,0.543324735,0.208278387,-1.695326075,-0.559603095,-0.648809756,0.102150716,-0.034501045,90,0,8133
147489,0.114702098,0.819475258,-0.150256039,-0.826235505,0.883451825,-0.528682538,0.989165038,-0.130820257,0.05591123,-0.406431719,-1.8906991,-0.313520114,-0.008642599,0.090169044,-0.305134818,0.220042786,-0.775266531,-0.383531359,0.308447905,-0.012289168,-0.329709895,-0.779277434,-0.050030276,-1.016437284,-0.356268482,0.203327376,0.243578668,0.086593106,6.15,0,8134
147501,-1.611877338,-0.408409923,-3.829761676,6.249461761,-3.360921609,1.147963582,1.858424853,0.474858318,-3.838398816,-1.445374957,2.113900014,-3.259702465,-0.315347339,-1.808102973,-0.741877295,-2.986920088,-4.815863011,-1.271654588,1.701685024,2.42567743,1.245582186,0.616382702,2.25143888,-0.066096392,0.538710327,0.541325493,-0.136243382,-0.009852256,996.27,1,8135
147503,-1.4762784,-1.356857987,2.033271512,-1.738066319,0.020353808,-0.852646276,-0.627526204,0.244456171,-1.086424331,-0.035187935,0.712552618,-0.748771698,-0.833697329,-0.137950718,-0.268568548,1.546775526,-0.184109821,-0.1522289,0.510909373,0.548631446,0.586025502,1.054370597,-0.068382258,0.078351467,0.612301477,0.0316696,-0.038976191,0.072046335,100,0,8136
147534,-2.346265607,2.504287515,-2.807572,-1.358488172,0.127259567,-1.311573021,0.692361252,0.578575398,-0.192089717,-0.489978958,-1.492960533,0.719328905,0.536358658,1.341265949,-0.344265125,-0.358163877,-0.182163428,-0.181390566,-0.300802934,-0.819040481,0.58873682,1.023269863,-0.010497755,0.615468632,-0.413385542,-0.77741755,-1.808576245,-0.18280348,44.82,0,8137
147544,-0.043779176,0.910071008,-0.0018408,0.083384287,0.869331382,-0.612157322,0.787256173,-0.043802981,-0.263332873,-0.788419442,-0.817591149,-1.02676052,-1.454905035,-0.537611763,0.605946363,-0.169814915,0.976232857,0.060070449,0.966306253,-0.025013705,-0.250028649,-0.722340955,0.073077841,0.554282966,-0.834235516,0.272151934,0.140385936,0.212644641,1.98,0,8138
147547,-0.671835895,-0.066762472,0.353193164,-2.153978822,0.531131142,-0.513696358,0.031207488,0.094827717,-0.582241855,-0.74178615,-1.538901619,-1.629541885,-0.125321807,-2.244201379,-0.211789125,2.09098097,0.79668371,-0.047309482,-0.140211769,0.365964625,0.236719546,0.619604932,-0.28254134,-1.184963635,0.19085983,-0.096997194,0.354574038,0.2277942,49.9,0,8139
147557,-1.098387221,1.279550453,1.5446048,0.892968368,0.109190354,0.888053311,0.208586376,0.777412618,-0.553833135,-0.604643683,0.431542949,1.512076538,0.635082415,-0.004530377,-1.563246382,-0.673623329,0.278240456,-0.228706418,1.527718191,0.162978998,-0.448905404,-1.13722282,-0.056268285,0.655651452,0.425090442,-0.834896631,0.227981337,0.076492315,23.7,0,8140
147567,1.925126605,0.566126669,-0.797933408,3.676115676,0.630650932,0.10614929,0.242278751,-0.040320426,-0.917147628,1.435585074,-1.360688165,-0.442151604,-0.420102651,0.34114949,-0.784281539,0.860100487,-0.762873569,-0.69014216,-1.272980705,-0.27534461,-0.286780396,-0.900076553,0.37503763,0.567314896,-0.240932383,-0.371044024,-0.046486455,-0.036372407,14.7,0,8141
147568,2.085513139,-1.023316959,-2.54730069,-1.660635613,1.607841602,3.415667623,-1.504181602,0.936533961,-0.097616055,0.089330036,0.433001281,-0.730057573,0.042012745,-1.909882365,0.749507905,1.592224444,1.2892811,-0.574093123,0.069538068,0.151703981,0.249763891,0.651514745,0.125312589,0.605105809,-0.119557607,-0.069345629,0.044573096,-0.014267007,39,0,8142
147568,1.710190589,-2.071277091,0.434155525,-0.333817354,-2.26962933,0.153020368,-1.719418392,0.232140375,1.320543237,0.432737623,-1.436372418,-0.593290362,-0.587218936,-1.15826508,-0.610502703,1.106251234,0.484780202,-0.885036594,0.462205473,0.27405495,0.454693276,1.190568486,0.008217071,0.034331854,-0.428394185,-0.040015601,0.041465428,-0.002440949,194.34,0,8143
147578,-0.024678902,1.064637765,-1.03469996,-0.23559192,0.455121013,-0.86967781,0.461940928,0.376277914,-0.275290526,-1.020817898,0.555968936,-0.308944132,-1.494288572,-0.122262651,0.184492281,0.504467704,0.453178129,1.475145661,0.143164737,-0.290772709,0.363229339,0.94292974,-0.147968544,-0.510686497,-0.389238248,-0.142498662,-0.014351911,0.024401766,15,0,8144
147588,1.983509926,-0.319980219,-1.35746613,0.778364662,-0.08339049,-0.265006772,-0.377379419,0.017421655,1.458902187,-0.56550201,-1.241299781,-0.191766767,-1.073933241,-1.422594112,-1.002115855,-0.264826546,1.13085832,0.164386609,0.009953116,-0.214453927,0.134050519,0.765323908,-0.041303708,0.667512783,0.214123783,0.827916502,-0.033245539,-0.035079534,17.43,0,8145
147632,-9.135958706,5.435124341,-5.720131311,-1.944116921,-5.771088931,-1.206034231,-5.586857421,6.669542357,-0.370725839,-3.246956405,-3.244673671,2.755325889,0.766112474,4.672306541,0.871308387,1.40368469,2.536329956,0.595440735,1.329980405,-2.086126699,0.58537011,-0.933050077,0.655655659,0.558682164,0.662650025,-0.532847613,-3.932609274,-0.991313746,15.06,0,8146
147645,2.028623192,0.206459695,-1.767272266,0.509601062,0.281664413,-1.414439041,0.355729223,-0.440044103,0.471511031,-0.505842424,-0.337540651,0.463172559,0.866879149,-0.900196106,0.818851721,0.208759064,0.295525889,0.448773479,-0.389191227,-0.106033489,0.207991943,0.772339274,-0.066855642,-0.15001353,0.293879726,-0.099317958,-0.000933649,-0.027229554,23.99,0,8147
147647,-8.380982561,-7.984274521,-2.103945908,-0.297071961,-1.82519242,2.098350383,2.830240544,0.119529756,-0.631697344,-0.65225896,0.813083812,-0.046782656,0.276146033,-0.241819843,-0.113393934,1.697526797,0.407663829,-2.31111295,0.044021254,-1.706723669,-0.823560656,-0.542000207,0.839477811,-1.499438382,0.691733847,-0.4600792,-0.634305181,0.700636807,799.14,0,8148
147663,-0.209937244,1.278129003,-0.266257803,1.030324635,0.557915188,-0.850125574,1.011096538,0.100760107,-1.775406188,0.233992713,-1.391454414,-0.167763215,0.372790251,0.350850949,-1.726497681,0.585310249,-0.227806537,-1.192762912,-0.75295574,-0.197562224,0.021584903,-0.073730077,0.019178771,0.086726844,-0.45953792,2.189660653,-0.287794401,-0.059847621,25.7,0,8149
147664,-0.110021056,1.118400182,-0.960322593,-0.024716836,0.264900937,-1.221315489,0.957076217,0.052792834,-0.421945004,-1.317587093,-0.445845251,0.351892705,0.909578416,-0.76327323,0.605799143,0.115017475,0.68302616,0.60832234,-0.302208384,-0.018846079,0.398559621,1.080144636,0.029450291,-0.071463303,-0.296255099,-0.155402576,-0.0172598,0.047713828,79.95,0,8150
147696,1.354610144,-1.318505354,-2.148873569,0.432071074,-0.12631019,-0.69721026,0.636394816,-0.174318699,0.700302798,-0.039434709,0.540681877,-0.277121636,-2.657016107,1.362627831,0.051646975,-0.23230697,-0.421899338,0.604535519,0.236757307,0.332372974,0.340259974,0.167959142,-0.239594707,0.723685605,0.14057974,-0.603919219,-0.100652132,-0.005294863,359.41,0,8151
147702,2.062963108,-0.252585264,-3.047842419,-0.805987111,2.689287814,3.044989901,-0.156353845,0.651752701,0.475829562,-0.094249117,0.022623455,0.416071689,-0.267387938,0.789602379,0.806640506,-0.683972927,-0.402077383,-0.421434865,-0.079917932,-0.188343511,0.104380577,0.374760627,0.05385843,0.71369105,0.40988011,-0.497958842,0.010885368,-0.065359077,5,0,8152
147705,2.112296959,-0.636535252,-1.05777471,-0.57055004,-0.76274952,-0.814804761,-0.914974647,-0.099147985,-0.03218545,0.055058286,0.078121583,-0.458892904,0.511748336,-2.1705253,0.353693084,1.51033325,1.515916217,-0.669154228,0.004036094,0.070056119,0.267903589,0.84943542,0.18487783,0.998137919,-0.181175101,-0.142428734,0.029976015,-0.000138816,19.95,0,8153
147709,1.594836192,-1.700382136,-2.830056647,-0.53105202,-0.378037933,-1.788678991,0.840806194,-0.685321585,-0.813670653,0.823228628,-0.978786466,-1.641818098,-1.936105941,0.902010779,-0.24393908,0.131421353,0.730572543,-1.552328327,0.575242694,0.526197941,0.679038482,1.154491616,-0.515412675,0.057458684,0.55451729,0.271313336,-0.172168564,-0.035216501,370,0,8154
147721,-1.93436788,2.479585837,-2.041716231,-0.766526162,1.654858485,0.42044075,-2.140651199,-8.17109056,0.138194883,0.404130369,-0.315169043,0.566984408,-1.476127448,1.651492759,-0.644789156,-0.695703896,0.097774495,0.663182602,0.860506848,-1.798335243,7.891185943,-2.020171502,-0.992759214,-1.120454846,2.023210997,0.093133932,0.442194321,0.264813247,1,0,8155
147731,-2.93834401,-0.891633972,-1.27133479,-0.004451087,1.234370365,-2.717039348,-0.104870386,0.476112045,0.136843379,-1.380635045,-0.728559145,-0.533802094,-1.462297569,-0.105156912,0.33080533,0.68013741,0.674031026,0.674092257,-1.214294085,-1.268197091,0.21082606,1.154803489,1.071742642,0.297441401,-0.355072763,-0.335379883,0.12941323,-0.136695439,7.96,0,8156
